GRMZM2G151015	GRMZM2G575566	GRMZM2G055209	GRMZM2G101707	GRMZM2G159744	GRMZM2G449817	GRMZM2G109009	GRMZM2G103526	GRMZM2G169114	GRMZM2G169089	GRMZM2G331283	GRMZM2G029685	GRMZM2G029506	GRMZM2G093391	GRMZM2G179638	GRMZM2G050875	GRMZM2G050917	GRMZM5G836341	GRMZM2G404453	GRMZM2G384897	GRMZM2G141325	GRMZM2G701044	gamma	alpha	total	ratio
-0.579132162	-0.387522319	0.603470624	0.315058297	0.372878156	-0.402250065	1.032943298	-0.51582268	-0.462083086	-1.591873889	-0.343824517	-0.037471962	0.944119285	0.126347925	-0.078412413	-0.188425032	1.697120332	-0.731172307	1.197842699	0.45451733	-0.794970891	-1.032943298	-0.243123658	-2.058438881	-0.736554034	-1.813986207
-0.119484771	-0.167663737	0.153863466	-1.825439172	0.500322766	-0.563095926	0.83291742	1.105318189	-0.307908216	-1.726602201	-2.045954276	0.336607179	0.579132162	0.343824517	-0.571095686	0.785662535	0.823319923	0.35105981	-1.403975696	1.318010897	0.105775004	-0.661717677	0.392193489	-0.629242655	0.185155152	-1.070556004
-1.117953259	0.653262666	0.611662814	-0.628171949	0.508057465	-0.372878156	1.197842699	1.044626445	-0.767246816	-0.153863466	-0.181496015	0.09208509	0.329407333	0.661717677	0.153863466	0.380190046	0.555132042	-0.492617885	-0.202310601	-1.286210621	0.329407333	-1.902810954	-2.020664559	1.430608769	-1.062220505	2.058438881
-0.417065588	0.628171949	-0.862182757	1.669043821	2.171527717	-0.417065588	-0.477294855	0.010217413	-0.492617885	-0.804348643	0.794970891	0.776421761	-2.045954276	-0.704730028	-0.794970891	-2.345104662	-1.318010897	1.351202935	-1.385954264	-1.270787244	1.501786817	-0.987557182	0.070867983	0.62349896	0.257736636	0.491105028
-0.933535639	-1.080563549	-1.862731867	-1.092857156	-2.345104662	0.670220259	-2.468001988	2.998020796	-2.468001988	-1.993601218	0.595318735	0.417065588	-2.998020796	-1.385954264	-2.645701413	-2.249880663	0.216235289	-0.477294855	-0.126347925	-1.255660378	0.563095926	-0.767246816	0.507145502	-0.534175181	0.292054674	-0.712008503
-0.722302208	1.021399468	-0.595318735	-0.307908216	-1.156974916	0.595318735	-1.270787244	1.068431117	-0.003405752	-0.140092436	-0.43197323	0.064754379	-0.91267586	0.085246759	-0.153863466	-0.030656506	-1.301946185	0.595318735	0.902393588	0.112627241	0.098927729	-0.023842473	0.03305008	0.243123658	0.099295118	0.311817916
1.080563549	1.825439172	-2.249880663	-1.021399468	-1.270787244	-2.104600628	-2.171527717	0.731172307	2.998020796	-2.104600628	1.240815502	2.998020796	-1.568142731	-0.167663737	-2.171527717	-1.318010897	-1.286210621	-1.790524917	-1.368372038	-1.240815502	-1.825439172	-1.862731867	-0.099295118	0.26261973	-0.009441301	0.267509095
1.056453949	-0.105775004	-1.993601218	-0.146974467	-1.669043821	-1.642224543	-1.255660378	-0.174575701	-1.501786817	-1.385954264	0.83291742	-0.636490883	-1.616536998	-0.998710851	-1.422465003	-0.539308633	0.628171949	-0.394875486	0.587206217	-1.226239142	-0.484942137	-0.687372812	-1.813986207	0.561600929	-1.645767305	1.745032084
-0.112627241	0.965610478	0.023842473	0.722302208	0.202310601	-0.776421761	-0.804348643	-0.954809756	-0.628171949	0.603470624	-1.993601218	-0.603470624	0.216235289	1.351202935	0.181496015	0.174575701	-1.270787244	-0.51582268	-1.351202935	1.286210621	0.343824517	-0.722302208	-0.819625945	-0.218881964	-0.990286919	0.397296571
0.823319923	-0.119484771	1.286210621	0.653262666	-0.174575701	2.468001988	1.156974916	0.126347925	-0.030656506	2.345104662	0.965610478	0.508057465	-1.385954264	-0.923055543	0.188425032	-1.092857156	-1.255660378	-0.057930049	-0.188425032	0.286550499	-0.322224522	0.09208509	1.344125766	0.2969845	1.344125766	-0.793485023
-0.603470624	1.33442315	-0.279460686	0.160759774	1.240815502	1.156974916	-0.078412413	0.954809756	-0.531447525	0.195363108	2.645701413	-0.343824517	0.469675385	-0.372878156	0.112627241	-1.009990169	-1.240815502	-0.417065588	0.547203211	0.892205847	-0.126347925	-1.009990169	1.767092096	-0.085072957	1.703298394	-1.104668629
-0.402250065	0.071581727	1.825439172	0.619896262	1.044626445	2.249880663	2.345104662	-0.300773842	1.726602201	2.171527717	0.336607179	-0.813797671	1.092857156	0.776421761	0.365586148	-0.051108415	-0.105775004	-0.402250065	-0.230202032	-1.211918765	-0.531447525	-1.825439172	-1.645767305	1.158391438	-0.901671045	1.767092096
0.105775004	-0.842592259	1.226239142	0.731172307	0.380190046	1.240815502	2.171527717	0.587206217	1.226239142	0.492617885	0.704730028	0.976525035	-1.184000049	0.140092436	0.017029548	0.017029548	-1.226239142	0.394875486	0.394875486	1.697120332	-1.318010897	0.174575701	-1.48525435	1.985570999	0.146864249	2.24947787
-0.539308633	-0.45451733	-0.611662814	0.417065588	-0.508057465	-0.272384894	0.45451733	-1.568142731	-1.044626445	-0.902393588	0.892205847	-0.216235289	0.417065588	-0.230202032	-0.251237576	0.126347925	0.477294855	0.696025208	1.143773961	0.202310601	-1.422465003	0.202310601	-2.24947787	0.43850955	-1.723789988	1.921935009
0.140092436	0.322224522	1.403975696	1.286210621	1.642224543	0.286550499	-0.153863466	0.315058297	2.468001988	-0.119484771	1.993601218	-0.244213829	2.171527717	0.307908216	1.726602201	-0.380190046	1.726602201	-0.547203211	-1.33442315	0.017029548	0.722302208	0.804348643	-1.355867773	-0.640792894	-1.610243846	0.132563492
-1.318010897	0.523619123	0.462083086	1.318010897	0.300773842	0.044289159	-0.146974467	-0.785662535	0.636490883	-0.35105981	0.417065588	-0.670220259	0.492617885	0.83291742	-0.223213218	-0.804348643	1.523165155	-1.757666049	-0.037471962	-1.197842699	-0.071581727	-0.492617885	-0.392193489	0.061406116	-0.459394307	0.475189935
-0.944119285	-0.944119285	-0.09208509	-0.167663737	-0.862182757	-0.933535639	0.43197323	-0.813797671	-0.167663737	0.892205847	0.230202032	-0.160759774	-0.619896262	-1.080563549	-1.697120332	-0.265322712	0.202310601	-0.804348643	-1.318010897	-1.184000049	-0.307908216	-0.380190046	1.355867773	-1.122216862	1.131121951	-0.475189935
1.862731867	-0.823319923	-0.696025208	0.126347925	-0.030656506	1.032943298	-0.954809756	0.202310601	0.628171949	-0.322224522	0.923055543	0.265322712	-0.6448541	-0.409646587	-0.462083086	-0.74010031	-1.211918765	-0.244213829	0.279460686	0.439462999	-1.080563549	-0.7490877	-0.018883444	-0.06613631	-0.042498014	-0.26261973
-0.160759774	0.74010031	-0.539308633	0.523619123	-1.902810954	0.804348643	-0.965610478	0.258273739	0.944119285	-1.368372038	-1.143773961	0.704730028	-0.998710851	-0.329407333	-1.993601218	-1.270787244	1.616536998	-0.336607179	1.48107362	0.160759774	-0.611662814	-1.790524917	-0.589455798	-1.256210811	-1.215683633	-0.331703716
2.104600628	-0.998710851	-1.092857156	0.43197323	-0.813797671	-1.009990169	-1.068431117	-1.790524917	0.6448541	-0.492617885	0.579132162	-0.286550499	0.272384894	-1.270787244	0.380190046	-0.653262666	1.130769373	0.307908216	0.380190046	-0.010217413	-1.757666049	0.954809756	0.469911736	1.245886611	0.901671045	0.87367081
-0.492617885	-0.216235289	1.33442315	0.923055543	-0.064754379	0.43197323	0.852346618	0.365586148	0.492617885	0.872103029	-0.010217413	0.547203211	-0.587206217	-0.976525035	1.105318189	-0.531447525	1.184000049	-0.965610478	0.804348643	1.642224543	-0.91267586	0.126347925	-2.387808898	-0.480481405	-2.596561824	1.070556004
0.713488578	0.078412413	1.009990169	0.776421761	1.591873889	0.293654744	1.240815502	-0.329407333	0.387522319	0.611662814	-0.842592259	-1.105318189	-0.105775004	0.424507616	1.568142731	-0.223213218	-1.197842699	-0.571095686	0.446977502	0.402250065	-0.954809756	-0.402250065	-0.52873857	0.469911736	-0.412668726	0.699895661
2.249880663	0.603470624	0.424507616	1.545263217	0.439462999	0.409646587	-0.230202032	0.174575701	1.156974916	0.670220259	-0.555132042	-0.933535639	0.767246816	0.030656506	1.184000049	0.003405752	-1.184000049	-0.882109877	-0.051108415	-1.170380633	-0.7490877	-0.167663737	0.104040162	-0.464646597	-0.127802736	-0.51791185
-0.670220259	0.293654744	0.892205847	1.170380633	0.619896262	1.902810954	0.587206217	0.484942137	0.417065588	0.167663737	0.402250065	0.587206217	-0.670220259	0.209267873	0.307908216	-0.813797671	0.758136008	-0.126347925	-1.301946185	1.545263217	-1.032943298	-0.696025208	-2.144222465	-0.806486593	-2.058438881	1.005822542
1.523165155	-0.477294855	-0.146974467	-1.568142731	-0.804348643	1.642224543	-0.085246759	-1.105318189	0.954809756	0.09208509	-0.636490883	-0.704730028	0.51582268	-0.74010031	-0.010217413	0.387522319	0.43197323	-1.726602201	-1.286210621	-1.156974916	-0.713488578	0.923055543	0.952454975	-0.67005166	0.813038723	-1.0216048
-0.531447525	-0.687372812	0.188425032	0.402250065	0.286550499	2.645701413	0.704730028	0.119484771	-0.83291742	-1.255660378	0.43197323	0.343824517	-1.501786817	-0.587206217	-1.286210621	-0.394875486	0.603470624	-0.279460686	-1.270787244	1.301946185	-1.226239142	-1.757666049	-0.056677296	-1.610243846	-0.51791185	-0.469911736
1.143773961	0.098927729	0.804348643	1.021399468	1.385954264	-0.842592259	0.722302208	-0.010217413	1.117953259	-0.064754379	-0.09208509	-1.240815502	-0.492617885	-0.251237576	0.603470624	-1.211918765	0.146974467	-1.697120332	0.776421761	-1.143773961	-0.902393588	-1.726602201	-0.387100601	0.806486593	-0.075601244	0.974986705
0.902393588	0.202310601	0.45451733	-0.611662814	1.184000049	0.251237576	0.365586148	0.146974467	0.933535639	0.329407333	0.611662814	-0.611662814	1.591873889	0.057930049	0.595318735	0.251237576	-0.078412413	-0.767246816	0.758136008	-1.130769373	-1.044626445	-0.181496015	1.01368211	1.045767153	1.196149002	0.238264333
-0.758136008	-0.071581727	1.669043821	-0.636490883	1.460977052	2.171527717	1.902810954	-0.823319923	-0.315058297	1.351202935	0.484942137	-0.587206217	0.785662535	-2.249880663	0.500322766	0.358313528	1.270787244	-1.669043821	0.603470624	-1.117953259	-0.842592259	-0.892205847	0.50178437	-0.26261973	0.326720263	-0.45415466
1.170380633	0.767246816	0.037471962	0.587206217	0.119484771	0.813797671	0.044289159	0.133217035	-0.892205847	0.713488578	0.767246816	-0.071581727	-0.174575701	1.170380633	0.619896262	0.492617885	-1.170380633	-0.704730028	-1.255660378	0.579132162	0.181496015	0.030656506	0.137327255	-0.62349896	-0.014162215	-0.806486593
0.462083086	0.402250065	0.003405752	-1.184000049	1.009990169	0.003405752	0.531447525	-0.439462999	-0.387522319	-0.842592259	-0.531447525	-1.726602201	0.678771572	0.628171949	-0.343824517	0.258273739	-1.156974916	-0.872103029	0.767246816	-1.105318189	-1.441453795	-0.678771572	0.880606067	0.392193489	0.915939397	-0.180355072
-0.500322766	-2.104600628	0.902393588	0.636490883	0.09208509	0.713488578	1.056453949	0.098927729	-0.372878156	-0.446977502	-0.251237576	0.394875486	-0.469675385	-0.785662535	-0.696025208	0.547203211	0.112627241	-1.642224543	-1.240815502	-1.092857156	0.696025208	-1.697120332	-0.382017734	-0.578260124	-0.699895661	-0.267509095
-1.697120332	1.009990169	1.726602201	-0.003405752	1.286210621	0.998710851	0.500322766	-0.653262666	0.987557182	0.785662535	0.160759774	-1.143773961	1.33442315	-0.547203211	0.933535639	-0.603470624	0.098927729	0.758136008	0.202310601	1.170380633	-0.160759774	-0.794970891	-0.894605302	1.355867773	-0.228562415	1.355867773
-0.785662535	1.422465003	2.645701413	0.279460686	1.946202375	1.825439172	1.523165155	0.307908216	0.195363108	-0.365586148	2.345104662	-0.195363108	0.462083086	1.902810954	0.987557182	0.365586148	-1.143773961	-0.687372812	1.021399468	-1.080563549	-0.251237576	1.211918765	1.921935009	-0.127802736	1.767092096	-1.149206576
-1.441453795	-2.045954276	0.126347925	0.343824517	-0.037471962	0.852346618	-0.329407333	-0.112627241	1.130769373	0.343824517	2.998020796	0.112627241	-0.315058297	-0.678771572	0.628171949	-0.862182757	0.547203211	-0.439462999	1.255660378	1.197842699	0.813797671	0.251237576	1.225627238	-1.113399888	0.998024621	-0.839604913
1.993601218	0.372878156	0.813797671	0.387522319	0.6448541	2.998020796	-0.126347925	-1.946202375	-0.322224522	1.862731867	-0.153863466	0.023842473	0.202310601	0.439462999	-0.882109877	0.160759774	-1.130769373	-0.35105981	0.74010031	-1.068431117	-0.181496015	0.336607179	-0.094552307	-0.730376506	-0.247988731	-0.443712481
-0.462083086	0.595318735	-0.037471962	0.547203211	0.365586148	-0.153863466	-0.307908216	0.767246816	1.385954264	0.484942137	0.195363108	0.523619123	1.669043821	-0.713488578	-0.037471962	-0.563095926	-1.117953259	-0.713488578	-0.105775004	0.469675385	-0.293654744	-0.998710851	-0.748994301	-1.813986207	-0.915939397	-1.235693527
0.402250065	0.892205847	0.83291742	0.823319923	1.092857156	-0.767246816	0.064754379	-2.468001988	0.365586148	1.48107362	0.279460686	-1.946202375	0.500322766	1.143773961	-0.023842473	-1.117953259	2.645701413	-0.628171949	0.555132042	1.021399468	0.6448541	0.119484771	1.256210811	-1.392266183	1.096020782	-1.723789988
-1.009990169	-1.993601218	0.010217413	0.794970891	-0.387522319	0.098927729	-0.462083086	0.563095926	0.477294855	-0.160759774	0.140092436	-0.785662535	-0.678771572	-0.6448541	-0.315058297	0.037471962	0.439462999	0.547203211	0.976525035	0.492617885	0.119484771	-0.933535639	-1.122216862	1.344125766	-0.443712481	1.499631123
0.307908216	-0.653262666	-0.933535639	0.380190046	-0.619896262	-0.394875486	0.315058297	-2.645701413	-2.171527717	0.336607179	0.804348643	-1.48107362	-1.33442315	0.293654744	-1.056453949	-0.174575701	0.804348643	-1.616536998	1.902810954	0.91267586	1.240815502	0.35105981	-0.366827564	-1.087454134	-0.78703433	-1.367799754
0.776421761	-1.143773961	1.021399468	-0.722302208	0.017029548	1.080563549	0.776421761	-0.409646587	0.188425032	0.998710851	0.272384894	-1.422465003	1.697120332	0.037471962	0.91267586	0.329407333	-1.105318189	-1.591873889	-1.226239142	-0.057930049	-1.255660378	-1.669043821	1.167675078	-0.037773625	1.158391438	-0.539627626
-0.892205847	-0.09208509	-0.044289159	-1.33442315	0.037471962	-0.098927729	-0.394875486	-1.032943298	-0.563095926	0.258273739	0.265322712	-1.825439172	1.130769373	-0.500322766	0.216235289	0.6448541	-1.092857156	-1.568142731	0.409646587	-1.056453949	-0.776421761	-0.653262666	-0.556082547	-0.371881382	-0.730376506	0
1.790524917	1.403975696	-1.825439172	1.523165155	1.825439172	-0.595318735	-0.767246816	0.105775004	-1.726602201	0.424507616	0.539308633	-0.078412413	0.174575701	-0.003405752	0.882109877	-0.670220259	0.892205847	1.993601218	1.403975696	0.329407333	0.380190046	-1.642224543	-1.02959214	-0.433318462	-1.367799754	0.272404862
0.112627241	-1.946202375	0.6448541	-0.372878156	0.852346618	-1.862731867	1.591873889	-1.092857156	0.146974467	0.579132162	-0.119484771	0.119484771	-0.244213829	0.244213829	-0.017029548	-0.45451733	1.568142731	-1.545263217	0.071581727	-1.044626445	-0.387522319	-0.372878156	1.149206576	-0.287131937	1.053958164	-0.78703433
-0.188425032	-0.794970891	0.394875486	0.35105981	-0.417065588	1.211918765	0.380190046	0.500322766	0.216235289	-1.009990169	1.422465003	-0.119484771	-0.030656506	-1.032943298	-0.976525035	-2.171527717	-1.080563549	0.670220259	0.571095686	0.571095686	1.422465003	-0.704730028	-0.612072725	1.443868764	0.094552307	1.430608769
0.477294855	-1.092857156	0.998710851	-1.143773961	-0.852346618	0.469675385	1.255660378	-1.255660378	-1.092857156	-0.387522319	-0.387522319	0.670220259	-0.661717677	-0.758136008	-0.003405752	-0.078412413	0.74010031	-1.523165155	0.119484771	0.030656506	1.068431117	0.409646587	-0.491105028	-0.047223351	-0.545096162	0.428139025
0.424507616	1.143773961	1.156974916	-0.6448541	1.226239142	-0.188425032	-0.417065588	-1.862731867	0.023842473	0.098927729	-0.402250065	-1.568142731	-0.51582268	1.156974916	0.51582268	0.293654744	0.272384894	-0.892205847	-1.211918765	-1.032943298	-1.385954264	-1.616536998	1.078966557	-0.982608059	0.839604913	-0.724226725
1.092857156	0.343824517	0.731172307	-1.441453795	0.892205847	1.568142731	-0.293654744	-0.892205847	0.678771572	0.83291742	-0.380190046	-1.184000049	1.156974916	0.023842473	0.402250065	0.286550499	-1.068431117	-1.501786817	0.160759774	-1.021399468	-0.965610478	-0.010217413	0.799968905	-1.167675078	0.556082547	-1.560490269
0.030656506	0.064754379	0.209267873	-0.35105981	0.394875486	0.987557182	0.133217035	-0.037471962	0.555132042	0.74010031	0.112627241	-0.45451733	0.776421761	-0.813797671	1.669043821	0.51582268	1.117953259	-1.48107362	-1.197842699	-1.009990169	-0.722302208	0.286550499	-0.047223351	-0.376944717	-0.156414619	-0.321744911
0.372878156	-0.469675385	-0.965610478	-0.523619123	-0.365586148	-0.030656506	0.09208509	-1.240815502	-0.882109877	0.181496015	-0.628171949	-0.523619123	-0.387522319	-0.45451733	0.064754379	0.300773842	0.882109877	-1.460977052	0.539308633	-0.998710851	-1.33442315	0.003405752	-1.544734294	0.68788465	-1.113399888	1.379929715
0.45451733	-0.500322766	-2.468001988	-1.032943298	-2.468001988	2.345104662	-2.645701413	-0.315058297	-2.345104662	-2.045954276	1.460977052	0.661717677	-1.403975696	-0.555132042	-2.249880663	-0.195363108	0.965610478	-1.441453795	-1.184000049	-0.987557182	1.993601218	0.731172307	0.2969845	0.412668726	0.331703716	0.137327255
1.501786817	1.105318189	0.776421761	0.336607179	1.056453949	1.056453949	-0.51582268	-0.188425032	-0.265322712	0.653262666	-0.976525035	0.372878156	0.286550499	0.785662535	0.003405752	-0.037471962	1.441453795	-1.422465003	-1.170380633	0.603470624	0.057930049	0.394875486	-0.156414619	-0.243123658	-0.243123658	-0.042498014
1.757666049	1.523165155	0.098927729	1.697120332	0.661717677	-0.965610478	0.265322712	-0.508057465	0.976525035	0.085246759	-0.300773842	-0.91267586	1.170380633	2.104600628	-0.523619123	-0.902393588	-1.056453949	1.092857156	-1.156974916	-0.976525035	0.872103029	0.153863466	0.930396703	-0.572689437	1.02959214	-1.122216862
1.441453795	0.188425032	1.270787244	0.83291742	0.071581727	-0.322224522	0.661717677	-0.057930049	-0.064754379	0.704730028	-0.315058297	0.358313528	0.954809756	0.372878156	-0.322224522	-0.696025208	2.249880663	-1.403975696	-0.078412413	2.249880663	-0.017029548	-0.531447525	0.635007185	0.880606067	0.846339344	0.417814344
0.794970891	1.993601218	0.794970891	1.211918765	0.965610478	-0.954809756	0.258273739	-0.394875486	0.160759774	0.446977502	0.365586148	-0.862182757	2.249880663	2.998020796	0.167663737	-1.255660378	-1.044626445	1.642224543	-1.143773961	-0.965610478	0.244213829	-0.315058297	-0.512521249	-0.693877643	-0.839604913	-0.583848813
1.616536998	0.424507616	0.555132042	0.216235289	-0.43197323	0.83291742	0.230202032	-0.126347925	0.758136008	1.226239142	1.545263217	0.83291742	1.255660378	0.174575701	0.83291742	0.563095926	-1.032943298	-0.209267873	0.017029548	-0.954809756	-0.064754379	0.209267873	-0.170767252	0.306865978	-0.118289797	0.376944717
-0.595318735	-1.105318189	-1.48107362	0.237202109	-1.130769373	-0.315058297	-1.642224543	0.83291742	-1.009990169	0.409646587	1.48107362	-0.722302208	-0.372878156	-0.140092436	-0.862182757	-2.104600628	0.358313528	-0.387522319	1.757666049	0.322224522	0.842592259	-1.591873889	-0.475189935	-1.576643448	-1.005822542	-1.256210811
-0.872103029	-0.804348643	-1.105318189	1.368372038	-0.965610478	0.078412413	-0.785662535	0.923055543	0.105775004	-0.611662814	0.776421761	-0.902393588	-0.933535639	-0.216235289	-0.653262666	-0.258273739	0.587206217	-0.722302208	0.300773842	-0.944119285	0.767246816	-1.021399468	0.712008503	-0.185155152	0.866777322	-0.448927451
1.105318189	-1.021399468	-0.119484771	1.092857156	-0.085246759	-0.336607179	-0.446977502	-0.085246759	2.045954276	-0.477294855	0.030656506	-0.223213218	1.117953259	-0.424507616	2.645701413	0.45451733	-1.021399468	-1.385954264	0.579132162	0.687372812	-0.704730028	-0.336607179	0.67005166	0.681916262	0.819625945	0.142094136
0.670220259	1.368372038	1.255660378	1.240815502	0.713488578	0.258273739	0.619896262	0.209267873	1.403975696	-0.286550499	-0.469675385	-0.402250065	0.078412413	0.767246816	1.862731867	-1.170380633	0.023842473	-0.823319923	-1.130769373	0.387522319	0.265322712	-0.140092436	0.748994301	-1.215683633	0.361783097	-0.832908347
1.568142731	-0.6448541	-0.023842473	0.842592259	-1.105318189	1.270787244	0.216235289	-1.501786817	0.531447525	0.188425032	1.351202935	0.044289159	0.661717677	-0.842592259	-1.105318189	-0.842592259	0.767246816	0.223213218	1.301946185	0.776421761	-1.48107362	-0.112627241	-0.443712481	1.149206576	-0.209221982	1.196149002
1.669043821	-0.508057465	-0.619896262	0.195363108	0.057930049	0.279460686	-1.170380633	-2.104600628	0.380190046	0.044289159	-0.965610478	-0.394875486	2.468001988	0.272384894	-0.071581727	0.417065588	-1.009990169	-0.237202109	1.351202935	-0.933535639	-2.345104662	0.704730028	0.894605302	-0.78703433	0.681916262	-1.096020782
-1.368372038	0.579132162	-1.021399468	-0.902393588	0.628171949	-0.661717677	-1.385954264	-0.336607179	-0.45451733	-0.722302208	0.933535639	0.563095926	0.051108415	-0.017029548	-1.156974916	-0.003405752	-0.998710851	-1.368372038	0.965610478	0.74010031	-0.023842473	0.587206217	-0.43850955	-1.096020782	-0.923143931	-0.761551579
1.156974916	2.645701413	1.422465003	1.33442315	1.523165155	0.265322712	-0.237202109	-1.523165155	0.037471962	-0.017029548	-0.098927729	-0.892205847	1.501786817	2.045954276	1.032943298	-0.661717677	-0.987557182	-1.351202935	-1.117953259	0.484942137	0.462083086	0.531447525	-0.351721572	0.028327271	-0.175559145	0.2969845
0.230202032	0.394875486	-0.653262666	-1.591873889	-0.91267586	-1.790524917	-0.358313528	-1.068431117	-0.7490877	-0.402250065	0.126347925	-0.322224522	-1.301946185	0.484942137	-1.669043821	-2.045954276	-0.976525035	-0.037471962	-1.105318189	-0.923055543	0.023842473	-0.279460686	0.316777511	0.512521249	0.459394307	0.25285968
2.645701413	-1.902810954	-0.358313528	1.501786817	1.351202935	-2.998020796	0.188425032	-2.998020796	-0.402250065	1.056453949	-1.946202375	-1.032943298	-1.946202375	1.993601218	0.555132042	-1.993601218	-0.965610478	-1.33442315	-1.092857156	-0.91267586	-0.202310601	-1.568142731	-1.256210811	-1.86524627	-1.952764915	-0.998024621
0.965610478	1.726602201	0.492617885	-0.209267873	0.126347925	0.636490883	-0.057930049	-0.804348643	0.670220259	-0.023842473	-0.51582268	-1.545263217	0.696025208	2.345104662	0.892205847	1.184000049	-0.954809756	-1.318010897	0.209267873	-0.902393588	1.642224543	1.825439172	-0.990286919	-0.736554034	-1.379929715	-0.0803362
-1.545263217	-1.226239142	0.477294855	0.105775004	-0.767246816	1.385954264	-0.037471962	-1.545263217	0.244213829	0.45451733	1.441453795	-0.446977502	-0.722302208	-0.687372812	-0.923055543	0.611662814	-0.944119285	-0.587206217	1.501786817	0.216235289	0.794970891	-0.862182757	-0.023605095	1.196149002	0.491105028	0.915939397
0.804348643	-0.785662535	-0.804348643	0.010217413	-0.167663737	-0.678771572	-0.523619123	-2.249880663	-0.636490883	-0.687372812	1.170380633	-2.104600628	-1.902810954	-1.105318189	-0.595318735	-0.230202032	-0.933535639	-0.619896262	0.195363108	-0.882109877	0.83291742	0.216235289	-0.767875414	-1.839012341	-1.417595649	-1.417595649
-0.167663737	1.170380633	-0.43197323	-0.322224522	0.409646587	-0.387522319	-0.209267873	-0.43197323	0.078412413	0.678771572	0.329407333	0.057930049	-0.823319923	0.595318735	1.240815502	-0.439462999	0.7490877	0.704730028	-1.080563549	-0.017029548	0.804348643	-0.965610478	-2.596561824	0.937698749	-1.664336522	2.387808898
1.301946185	-1.032943298	-1.318010897	0.531447525	-1.301946185	0.500322766	-1.790524917	-0.223213218	-0.758136008	-0.862182757	-1.902810954	-1.092857156	-0.017029548	-2.171527717	-0.767246816	-0.547203211	-0.003405752	0.539308633	1.460977052	0.153863466	-0.424507616	-1.545263217	0.243123658	0.056677296	0.26261973	-0.099295118
0.051108415	0.976525035	1.523165155	1.184000049	0.83291742	1.117953259	0.794970891	-1.642224543	0.539308633	1.368372038	1.032943298	-0.477294855	0.017029548	0.523619123	0.804348643	0.628171949	-0.09208509	-0.776421761	1.068431117	0.823319923	1.318010897	-0.446977502	-1.767092096	-0.402410019	-2.387808898	1.053958164
-1.616536998	-1.862731867	-1.351202935	-0.696025208	-0.678771572	-0.785662535	-0.83291742	-0.307908216	-0.842592259	0.51582268	-0.064754379	0.492617885	1.044626445	0.098927729	-0.09208509	0.462083086	-0.923055543	-1.301946185	-1.068431117	-0.09208509	-0.555132042	-1.523165155	-1.158391438	-1.48525435	-1.767092096	-0.422971049
0.272384894	-0.372878156	-0.230202032	-0.09208509	-1.032943298	0.758136008	-0.539308633	-1.056453949	-1.056453949	-0.813797671	0.91267586	-0.439462999	-0.286550499	-1.170380633	-1.790524917	-0.272384894	-0.91267586	-1.286210621	1.286210621	0.251237576	0.45451733	-1.501786817	1.113399888	-0.742759799	1.01368211	-1.355867773
-0.74010031	0.105775004	-0.078412413	-0.010217413	0.603470624	-0.409646587	-0.6448541	-2.345104662	-1.301946185	-1.825439172	1.385954264	-0.462083086	-1.591873889	0.071581727	-0.872103029	-0.484942137	0.279460686	1.117953259	0.417065588	-0.872103029	0.365586148	-1.48107362	-0.189959501	-1.790047176	-0.62349896	-1.544734294
1.460977052	-0.251237576	-0.508057465	-0.216235289	-0.133217035	1.318010897	-0.167663737	-1.143773961	-0.678771572	2.045954276	0.722302208	-1.697120332	-1.143773961	-0.085246759	-0.188425032	0.244213829	0.687372812	-1.270787244	-1.056453949	0.365586148	1.790524917	-0.804348643	0.534175181	0.161195105	0.469911736	-0.228562415
0.944119285	-0.098927729	0.758136008	-0.892205847	0.91267586	1.669043821	-0.112627241	-0.417065588	-1.368372038	0.722302208	-0.286550499	-0.767246816	1.568142731	-0.776421761	0.45451733	-0.579132162	0.91267586	-0.531447525	0.09208509	-0.862182757	-1.993601218	0.619896262	1.104668629	0.982608059	1.186550688	0.161195105
0.380190046	-0.587206217	-1.270787244	-2.468001988	-1.021399468	-1.545263217	-1.616536998	-0.293654744	-0.933535639	-1.197842699	-1.862731867	-2.345104662	0.628171949	0.09208509	-0.933535639	0.272384894	0.571095686	-1.255660378	-1.044626445	0.146974467	-1.460977052	-1.460977052	-0.061406116	-0.25285968	-0.094552307	-0.214049476
-0.195363108	-0.126347925	-0.923055543	0.202310601	-0.394875486	-0.862182757	-0.023842473	-0.402250065	-0.713488578	-0.619896262	0.696025208	-0.126347925	1.301946185	-0.044289159	0.146974467	0.010217413	-0.902393588	-0.195363108	-1.032943298	-0.126347925	-0.358313528	0.010217413	-1.610243846	-0.724226725	-1.985570999	0.507145502
-1.825439172	-0.933535639	-1.946202375	-1.993601218	-1.993601218	0.862182757	-2.345104662	0.402250065	-2.645701413	-1.946202375	1.211918765	1.403975696	-1.130769373	-1.143773961	-1.642224543	-0.181496015	-0.892205847	-1.240815502	0.477294855	1.092857156	2.104600628	-0.462083086	-0.06613631	-2.387808898	-0.301921554	-1.892830498
1.226239142	0.181496015	2.345104662	0.146974467	0.678771572	1.48107362	1.021399468	0.387522319	1.270787244	0.402250065	1.591873889	-0.329407333	-0.571095686	0.976525035	1.385954264	-0.976525035	1.993601218	-0.611662814	-1.021399468	-0.852346618	-0.336607179	0.230202032	0.640792894	-1.544734294	0.170767252	-0.550581047
