AC233960.1_FG002	AC233960.1_FG003	GRMZM2G021270	GRMZM2G034876	GRMZM2G035213	GRMZM2G046909	GRMZM2G092749	GRMZM2G092959	GRMZM2G108087	GRMZM2G108829	GRMZM2G108996	GRMZM2G150363	GRMZM2G150374	GRMZM2G167431	GRMZM2G179147	GRMZM2G181637	GRMZM2G317738	GRMZM2G325001	GRMZM2G325019	GRMZM2G325038	GRMZM2G339499	GRMZM2G347836	GRMZM5G861093
1.460977052	0.653262666	0.987557182	1.422465003	1.056453949	0.372878156	1.48107362	1.642224543	1.501786817	0.394875486	0.944119285	0.051108415	0.636490883	-0.387522319	-0.653262666	-1.240815502	-0.133217035	1.862731867	1.368372038	-0.394875486	-0.372878156	0.767246816	-1.501786817
0.064754379	-0.555132042	-1.092857156	0.628171949	-0.380190046	0.279460686	1.501786817	0.500322766	0.933535639	-0.619896262	0.394875486	-1.33442315	1.117953259	1.301946185	0.51582268	1.240815502	-0.195363108	-1.669043821	0.767246816	0.223213218	-1.351202935	1.117953259	0.237202109
2.171527717	1.757666049	0.965610478	1.946202375	1.616536998	1.255660378	2.104600628	2.468001988	1.211918765	1.616536998	-0.044289159	-1.318010897	1.946202375	0.722302208	-0.329407333	-0.7490877	2.468001988	-0.251237576	1.946202375	0.35105981	-1.33442315	2.249880663	0.336607179
0.409646587	-0.272384894	-0.293654744	-0.160759774	0.380190046	0.852346618	-0.439462999	2.345104662	2.468001988	-0.523619123	0.469675385	-0.030656506	2.249880663	-0.251237576	-0.223213218	0.174575701	0.209267873	0.555132042	-0.146974467	1.301946185	0.402250065	1.056453949	1.825439172
-0.547203211	0.713488578	-0.023842473	-1.056453949	0.300773842	-0.153863466	-0.037471962	0.064754379	1.790524917	0.603470624	0.696025208	1.255660378	-0.758136008	0.83291742	0.286550499	0.813797671	-0.439462999	-0.272384894	-0.358313528	0.322224522	-1.318010897	0.365586148	-0.394875486
0.35105981	0.500322766	2.998020796	0.174575701	0.74010031	0.112627241	-0.484942137	-0.133217035	-0.45451733	1.697120332	0.272384894	1.862731867	1.403975696	1.441453795	1.993601218	1.156974916	1.270787244	-0.523619123	1.902810954	0.508057465	0.202310601	-1.156974916	0.944119285
0.017029548	-0.037471962	0.051108415	0.140092436	-0.439462999	0.343824517	0.272384894	0.74010031	-0.579132162	0.265322712	-1.117953259	-1.301946185	-0.417065588	-1.044626445	0.244213829	0.636490883	0.579132162	1.368372038	0.687372812	0.611662814	-1.301946185	0.43197323	1.117953259
0.380190046	0.954809756	0.244213829	0.057930049	-1.697120332	-0.265322712	-0.628171949	0.023842473	-0.258273739	-0.057930049	0.112627241	-0.216235289	-1.286210621	-0.794970891	-1.946202375	-0.439462999	-0.823319923	-1.642224543	2.104600628	-0.265322712	-0.188425032	0.387522319	1.240815502
-0.417065588	-0.365586148	-0.813797671	0.003405752	-0.417065588	0.394875486	0.181496015	-0.380190046	-0.731172307	-0.687372812	1.318010897	-0.300773842	-0.230202032	1.009990169	1.669043821	0.794970891	0.469675385	-0.409646587	-0.372878156	0.417065588	1.403975696	-1.009990169	-0.508057465
2.468001988	-0.322224522	-1.545263217	-1.255660378	-0.462083086	-1.197842699	0.852346618	0.842592259	0.45451733	-0.767246816	-0.462083086	-0.085246759	0.882109877	0.862182757	-1.301946185	0.051108415	-1.726602201	-0.329407333	0.469675385	0.044289159	-1.286210621	0.813797671	-1.48107362
0.500322766	0.51582268	-1.460977052	-1.211918765	1.501786817	-0.611662814	0.174575701	-0.687372812	0.237202109	-0.933535639	1.130769373	-1.286210621	0.462083086	-0.237202109	-0.484942137	-0.167663737	-1.240815502	1.240815502	-0.446977502	1.226239142	-1.270787244	0.704730028	0.965610478
-0.74010031	0.43197323	0.469675385	-0.010217413	0.508057465	0.195363108	-0.202310601	1.068431117	-0.35105981	0.571095686	1.197842699	-1.270787244	-0.329407333	0.188425032	-0.044289159	-0.365586148	0.477294855	0.954809756	0.547203211	-0.722302208	2.249880663	-0.140092436	0.492617885
-1.068431117	-0.300773842	0.555132042	0.244213829	-0.477294855	-0.336607179	-0.477294855	0.539308633	0.358313528	0.687372812	0.852346618	-1.255660378	-0.794970891	1.056453949	0.064754379	-0.300773842	0.230202032	-0.216235289	0.862182757	0.023842473	0.74010031	-0.195363108	1.757666049
-0.167663737	-0.293654744	0.265322712	-0.300773842	0.010217413	0.767246816	0.251237576	-0.417065588	0.628171949	0.595318735	1.902810954	-0.279460686	0.307908216	1.403975696	2.045954276	1.068431117	-0.251237576	0.892205847	0.7490877	0.713488578	-0.293654744	-0.587206217	1.080563549
0.265322712	0.09208509	0.579132162	0.713488578	0.279460686	-0.547203211	-1.270787244	-0.336607179	0.35105981	-0.030656506	0.500322766	-1.240815502	0.140092436	-0.098927729	0.010217413	-0.758136008	-0.539308633	-1.616536998	0.670220259	0.7490877	2.998020796	0.057930049	0.272384894
0.852346618	-0.181496015	-0.547203211	1.240815502	0.023842473	0.017029548	1.044626445	0.071581727	-0.315058297	0.051108415	1.092857156	-1.226239142	0.300773842	-0.804348643	-0.51582268	-0.044289159	-0.767246816	-1.591873889	-0.531447525	-0.003405752	0.661717677	0.09208509	0.823319923
0.300773842	-0.976525035	-0.265322712	-2.104600628	0.209267873	-0.6448541	-1.902810954	0.279460686	0.51582268	-0.322224522	-0.579132162	0.010217413	-0.307908216	-1.993601218	0.365586148	0.446977502	-0.944119285	-1.568142731	1.156974916	-0.167663737	2.468001988	0.409646587	0.91267586
-0.713488578	1.270787244	0.51582268	0.307908216	0.595318735	-0.251237576	-1.211918765	-0.976525035	-0.523619123	0.279460686	0.603470624	-1.211918765	0.003405752	0.071581727	-0.603470624	-1.255660378	0.105775004	-0.636490883	-0.160759774	0.852346618	0.105775004	1.130769373	0.085246759
-0.51582268	-0.862182757	0.258273739	-0.037471962	-0.209267873	-1.117953259	0.09208509	0.251237576	-1.021399468	0.696025208	-1.286210621	-1.197842699	1.368372038	0.555132042	0.446977502	0.6448541	0.078412413	0.965610478	0.595318735	0.300773842	-0.380190046	0.51582268	-0.044289159
-1.726602201	-0.387522319	1.032943298	0.51582268	-0.265322712	-0.933535639	-0.140092436	-0.051108415	0.044289159	2.104600628	0.037471962	0.484942137	0.43197323	-0.409646587	-0.286550499	-0.619896262	1.009990169	-1.545263217	1.862731867	-0.500322766	0.126347925	0.758136008	0.307908216
-1.286210621	-0.023842473	-0.6448541	0.35105981	0.882109877	-0.343824517	-0.251237576	-1.385954264	-0.611662814	0.852346618	0.307908216	0.852346618	1.501786817	1.197842699	0.223213218	-0.279460686	-0.230202032	0.372878156	1.068431117	1.092857156	0.279460686	2.345104662	0.265322712
-2.345104662	-1.568142731	-0.500322766	-1.825439172	-1.385954264	-1.862731867	-1.143773961	0.343824517	-1.184000049	0.216235289	-1.825439172	-0.265322712	-0.071581727	-2.171527717	-1.568142731	-1.441453795	-1.068431117	-0.085246759	-0.83291742	-0.902393588	-0.037471962	-1.368372038	1.460977052
0.098927729	1.105318189	-0.902393588	-1.184000049	-0.595318735	-0.74010031	0.492617885	0.571095686	-0.661717677	1.48107362	-0.492617885	2.045954276	1.156974916	1.591873889	0.181496015	-2.998020796	-0.954809756	-1.523165155	1.286210621	-1.48107362	0.852346618	0.998710851	-1.460977052
0.603470624	1.545263217	1.092857156	-0.923055543	1.697120332	-0.687372812	0.216235289	-0.307908216	-0.380190046	0.823319923	-0.902393588	0.469675385	0.133217035	0.731172307	-0.987557182	-1.286210621	1.642224543	-0.462083086	1.044626445	-1.351202935	-0.140092436	1.33442315	1.156974916
0.628171949	0.105775004	0.954809756	0.882109877	0.174575701	1.591873889	1.105318189	1.993601218	2.249880663	2.345104662	-0.402250065	-1.184000049	0.933535639	0.51582268	0.998710851	2.468001988	-0.587206217	-1.501786817	1.318010897	-1.117953259	0.954809756	0.523619123	-0.112627241
-0.051108415	0.628171949	0.098927729	0.508057465	-0.394875486	-0.531447525	0.813797671	0.547203211	-0.307908216	-0.704730028	0.336607179	0.636490883	1.726602201	0.587206217	-0.409646587	0.603470624	-0.017029548	-0.776421761	1.211918765	0.358313528	0.987557182	0.923055543	-1.441453795
2.249880663	2.345104662	-1.068431117	-0.500322766	-1.403975696	2.645701413	-2.645701413	0.358313528	0.402250065	0.998710851	-0.852346618	-0.098927729	2.345104662	1.33442315	1.044626445	0.804348643	1.48107362	-0.372878156	-0.611662814	0.862182757	-1.255660378	-1.105318189	1.523165155
0.678771572	-0.153863466	2.171527717	0.272384894	-0.611662814	1.240815502	-1.032943298	-0.230202032	-0.394875486	0.508057465	-1.697120332	-0.105775004	1.105318189	0.492617885	1.642224543	-0.272384894	1.032943298	-0.380190046	-1.726602201	0.484942137	-1.240815502	-0.071581727	-0.469675385
0.181496015	-1.757666049	2.645701413	-1.568142731	-2.171527717	-0.051108415	-0.462083086	1.092857156	0.258273739	0.315058297	-0.998710851	-1.170380633	-0.696025208	-0.842592259	0.098927729	-0.713488578	1.862731867	-1.48107362	-1.068431117	-1.616536998	-1.226239142	-0.051108415	0.862182757
0.336607179	-0.417065588	0.126347925	0.126347925	1.105318189	-0.43197323	-0.265322712	-0.279460686	0.547203211	-0.477294855	-0.987557182	-1.156974916	-0.776421761	0.112627241	-0.923055543	0.300773842	-0.188425032	-0.293654744	-0.174575701	-0.587206217	0.6448541	-1.697120332	-1.422465003
-1.255660378	-1.143773961	1.902810954	-1.130769373	-2.045954276	-2.045954276	-1.226239142	0.209267873	-1.669043821	-0.237202109	-1.211918765	-0.202310601	-1.669043821	-1.156974916	-2.249880663	-1.862731867	-1.368372038	0.057930049	-1.902810954	-0.133217035	-1.211918765	0.804348643	-1.403975696
-0.619896262	0.571095686	-0.119484771	0.202310601	-0.085246759	0.064754379	0.462083086	1.286210621	-0.105775004	0.91267586	-1.422465003	-0.286550499	0.293654744	0.017029548	0.265322712	0.462083086	0.571095686	-0.704730028	0.882109877	-0.603470624	-1.197842699	1.032943298	0.852346618
-0.09208509	0.882109877	-0.140092436	0.112627241	0.216235289	-0.112627241	-0.523619123	0.030656506	-1.441453795	-0.188425032	-0.209267873	-0.010217413	0.023842473	-0.057930049	0.358313528	-0.74010031	0.023842473	-0.244213829	-0.804348643	0.767246816	0.687372812	-0.523619123	1.044626445
-0.804348643	0.153863466	-0.767246816	1.301946185	0.670220259	0.446977502	0.571095686	-0.731172307	-1.616536998	-1.184000049	2.045954276	0.670220259	1.591873889	-0.380190046	-0.003405752	-0.636490883	0.678771572	-1.460977052	-0.272384894	2.345104662	0.965610478	0.531447525	0.279460686
-0.202310601	0.872103029	0.776421761	0.758136008	-1.523165155	0.09208509	-0.085246759	1.902810954	0.794970891	1.441453795	-0.279460686	-1.143773961	-0.126347925	-0.307908216	-1.032943298	-0.43197323	0.91267586	-1.441453795	1.825439172	-0.758136008	-0.181496015	0.462083086	-1.385954264
0.83291742	-0.852346618	-0.202310601	-1.616536998	0.462083086	-0.286550499	1.790524917	-1.368372038	-1.757666049	0.037471962	1.862731867	1.48107362	0.315058297	0.343824517	0.704730028	1.993601218	-0.758136008	-0.678771572	0.611662814	1.068431117	0.265322712	0.105775004	1.697120332
-0.336607179	-0.767246816	0.078412413	0.619896262	0.965610478	-0.230202032	1.068431117	0.424507616	1.669043821	-0.010217413	-0.628171949	-0.209267873	0.160759774	-0.037471962	-1.523165155	0.976525035	-0.265322712	-1.422465003	0.037471962	-2.045954276	0.358313528	-0.653262666	0.439462999
-2.645701413	0.037471962	-0.133217035	-0.153863466	-2.345104662	-0.085246759	-0.83291742	1.117953259	0.862182757	-0.336607179	1.105318189	-0.078412413	0.477294855	-2.104600628	-0.057930049	0.469675385	1.351202935	-0.670220259	0.823319923	0.003405752	0.469675385	0.661717677	-0.160759774
0.279460686	0.595318735	-0.017029548	0.051108415	-1.545263217	1.117953259	-0.030656506	0.678771572	-0.722302208	0.010217413	-0.965610478	-1.130769373	0.409646587	-0.500322766	0.085246759	0.653262666	-0.119484771	-0.500322766	0.619896262	0.823319923	0.380190046	-0.023842473	-0.307908216
-2.998020796	0.696025208	0.587206217	1.591873889	0.7490877	1.757666049	1.568142731	0.477294855	0.230202032	1.156974916	0.078412413	0.167663737	0.731172307	1.318010897	0.167663737	-0.003405752	0.315058297	0.902393588	0.531447525	1.117953259	-1.184000049	1.757666049	1.385954264
-0.394875486	0.251237576	0.085246759	0.902393588	1.184000049	-1.021399468	-0.804348643	-1.156974916	-0.462083086	-0.119484771	-1.255660378	-1.117953259	-1.757666049	-1.351202935	-2.468001988	-0.223213218	0.071581727	-1.403975696	-0.265322712	-0.555132042	-0.336607179	-0.531447525	0.230202032
0.998710851	0.776421761	-2.645701413	1.757666049	1.757666049	-1.255660378	-1.946202375	-2.645701413	-2.645701413	-2.645701413	2.645701413	2.998020796	0.017029548	2.045954276	0.852346618	1.523165155	-2.104600628	-1.385954264	-1.825439172	2.104600628	-1.170380633	1.184000049	-0.265322712
0.223213218	-0.223213218	0.500322766	0.722302208	0.119484771	-0.126347925	1.092857156	-0.409646587	-0.7490877	0.628171949	-0.653262666	-1.105318189	0.174575701	0.030656506	-0.174575701	0.216235289	-0.085246759	0.45451733	-0.293654744	0.462083086	0.030656506	1.211918765	-0.300773842
1.351202935	-0.112627241	0.003405752	-0.044289159	-0.358313528	-0.358313528	-0.579132162	-1.270787244	-0.571095686	-0.531447525	-0.394875486	-1.092857156	-0.119484771	0.394875486	-0.272384894	-0.794970891	-0.105775004	0.017029548	0.813797671	1.946202375	-0.195363108	0.315058297	1.130769373
1.211918765	1.351202935	0.286550499	0.484942137	0.439462999	0.030656506	1.616536998	0.439462999	0.477294855	1.301946185	-1.184000049	0.83291742	0.91267586	0.661717677	-0.670220259	-0.587206217	0.653262666	-0.112627241	-0.030656506	0.119484771	-1.156974916	0.003405752	1.422465003
1.170380633	-0.372878156	-0.098927729	0.670220259	-0.531447525	0.603470624	-0.731172307	-0.167663737	0.174575701	0.976525035	-2.045954276	-1.080563549	-0.687372812	-0.078412413	0.508057465	-0.722302208	1.501786817	-0.300773842	0.902393588	0.892205847	0.484942137	-0.174575701	0.767246816
1.757666049	0.417065588	-0.603470624	1.351202935	0.146974467	-0.307908216	-2.998020796	-0.003405752	1.170380633	0.140092436	-0.085246759	0.892205847	-0.933535639	0.636490883	0.477294855	1.545263217	0.563095926	0.181496015	1.032943298	0.923055543	1.33442315	1.568142731	0.105775004
1.056453949	-0.823319923	-1.240815502	0.372878156	-0.153863466	0.758136008	-0.43197323	-1.143773961	-1.092857156	-0.603470624	1.021399468	-1.068431117	0.823319923	1.368372038	1.790524917	-0.547203211	-0.563095926	1.130769373	-0.484942137	1.697120332	-1.143773961	0.579132162	0.758136008
-0.678771572	-1.642224543	-1.946202375	-0.862182757	-0.587206217	-0.492617885	0.223213218	-0.579132162	-1.130769373	-1.156974916	0.251237576	-0.119484771	0.372878156	0.91267586	0.862182757	0.244213829	-0.965610478	-0.731172307	-0.595318735	1.501786817	1.226239142	1.422465003	0.813797671
0.174575701	1.068431117	-0.35105981	1.197842699	0.603470624	2.045954276	1.642224543	0.492617885	-0.023842473	1.286210621	-0.286550499	0.794970891	1.080563549	0.987557182	0.722302208	1.170380633	0.484942137	0.105775004	0.300773842	1.143773961	-0.286550499	2.045954276	0.587206217
1.862731867	1.032943298	-0.358313528	0.653262666	-1.902810954	0.45451733	-0.722302208	2.998020796	0.923055543	2.998020796	-0.202310601	-1.056453949	-0.078412413	0.307908216	-1.33442315	-0.954809756	1.170380633	-0.603470624	1.616536998	-0.424507616	0.409646587	0.237202109	0.83291742
2.345104662	0.523619123	-1.211918765	-0.882109877	1.092857156	0.731172307	1.143773961	0.044289159	0.539308633	-0.286550499	0.678771572	0.216235289	1.790524917	0.823319923	-0.902393588	-0.153863466	-0.776421761	-0.417065588	0.758136008	-0.315058297	1.105318189	1.591873889	1.105318189
0.813797671	-0.6448541	-0.923055543	1.044626445	0.258273739	0.687372812	0.469675385	-0.944119285	-1.993601218	-0.424507616	-1.33442315	-1.044626445	0.555132042	-0.140092436	-0.160759774	-1.130769373	-0.402250065	-1.368372038	-0.923055543	0.83291742	-1.130769373	0.343824517	0.547203211
1.368372038	-0.251237576	-1.130769373	-0.477294855	-1.240815502	0.954809756	-1.403975696	-1.726602201	-2.104600628	-0.776421761	-0.446977502	0.188425032	0.563095926	0.776421761	0.785662535	-0.358313528	0.272384894	0.492617885	-1.021399468	1.545263217	-1.117953259	-0.126347925	0.579132162
0.003405752	0.146974467	0.670220259	-0.064754379	1.368372038	1.032943298	-0.892205847	0.372878156	0.195363108	0.933535639	0.133217035	-1.032943298	0.010217413	-0.003405752	0.539308633	0.153863466	0.882109877	0.636490883	-0.300773842	0.181496015	-1.105318189	-0.987557182	-1.368372038
0.272384894	-1.726602201	2.104600628	-1.642224543	-0.687372812	-1.642224543	-1.790524917	1.021399468	-0.767246816	0.43197323	-1.591873889	1.130769373	-0.140092436	-1.669043821	-1.993601218	-1.032943298	0.265322712	-1.351202935	0.477294855	-0.862182757	-1.092857156	-0.547203211	-1.351202935
2.045954276	0.91267586	1.993601218	1.255660378	-2.998020796	2.249880663	-0.998710851	-0.74010031	-0.923055543	-1.092857156	-1.993601218	-1.021399468	2.468001988	-1.591873889	1.757666049	0.767246816	1.184000049	-1.33442315	-0.758136008	-1.056453949	-1.080563549	-2.998020796	-1.33442315
1.825439172	1.33442315	-0.112627241	-1.044626445	-0.91267586	0.842592259	0.704730028	0.508057465	-0.181496015	0.462083086	-0.030656506	1.351202935	1.130769373	-0.230202032	0.044289159	0.098927729	0.965610478	-0.45451733	1.501786817	-0.842592259	1.056453949	0.216235289	-0.539308633
0.722302208	-0.085246759	-0.181496015	1.862731867	0.892205847	1.226239142	1.226239142	0.51582268	-0.628171949	-0.372878156	1.270787244	-1.009990169	0.523619123	0.272384894	1.032943298	1.197842699	0.619896262	-0.237202109	-0.244213829	1.032943298	-1.056453949	-0.687372812	-1.301946185
-1.993601218	-0.892205847	-0.003405752	-0.776421761	-2.249880663	-1.422465003	-1.301946185	-0.424507616	-0.484942137	0.286550499	-1.368372038	0.776421761	-1.385954264	-0.731172307	-2.998020796	-0.731172307	-0.336607179	-1.318010897	-0.023842473	-0.611662814	-1.044626445	0.83291742	-1.286210621
-0.555132042	0.209267873	0.237202109	-0.244213829	0.776421761	-0.882109877	-0.402250065	-0.43197323	0.619896262	-0.587206217	0.611662814	0.653262666	1.240815502	-0.300773842	0.469675385	0.085246759	0.813797671	0.758136008	0.43197323	0.380190046	-1.032943298	0.45451733	1.501786817
0.944119285	0.439462999	-1.255660378	0.83291742	1.441453795	-1.441453795	-0.010217413	-1.460977052	-0.085246759	-1.545263217	-0.595318735	-0.998710851	-0.258273739	0.484942137	0.587206217	1.48107362	-0.892205847	-0.343824517	-0.670220259	-0.251237576	-0.300773842	-0.394875486	-1.270787244
0.555132042	0.976525035	0.358313528	0.823319923	1.993601218	0.244213829	1.902810954	1.197842699	1.591873889	2.171527717	0.300773842	-0.153863466	0.758136008	-0.244213829	1.068431117	-0.923055543	1.726602201	-0.071581727	1.130769373	0.064754379	0.628171949	1.48107362	2.171527717
-0.365586148	-0.202310601	1.697120332	0.661717677	-0.563095926	0.628171949	-1.669043821	-0.126347925	-0.852346618	0.7490877	-2.645701413	-0.987557182	-0.051108415	-0.902393588	1.441453795	-1.301946185	1.068431117	-1.301946185	-2.249880663	0.365586148	-1.021399468	-1.226239142	-1.255660378
0.133217035	-1.032943298	1.669043821	-1.226239142	-2.468001988	-0.037471962	-0.923055543	0.976525035	-0.619896262	-0.195363108	-1.946202375	-0.976525035	-0.547203211	-0.539308633	0.83291742	-0.037471962	-0.603470624	-1.286210621	-2.345104662	-1.170380633	-1.009990169	-2.468001988	-0.336607179
-1.143773961	-2.645701413	2.345104662	-1.993601218	-1.591873889	-1.501786817	-2.468001988	0.563095926	-0.492617885	-0.023842473	-0.976525035	-0.965610478	0.492617885	-1.255660378	-0.126347925	-1.385954264	0.286550499	-0.037471962	-1.616536998	-0.258273739	-0.998710851	-2.345104662	0.119484771
0.167663737	-0.539308633	0.785662535	0.230202032	-1.170380633	-0.064754379	-0.181496015	0.237202109	0.010217413	-0.181496015	-0.098927729	0.872103029	-0.661717677	-1.501786817	-0.813797671	-1.460977052	-0.508057465	1.422465003	-0.010217413	1.790524917	-0.987557182	1.068431117	-0.272384894
1.092857156	0.6448541	1.044626445	1.092857156	1.591873889	0.209267873	1.021399468	0.35105981	-0.230202032	0.611662814	-0.057930049	0.315058297	-0.492617885	-0.758136008	-0.085246759	-0.174575701	-0.343824517	-1.270787244	0.653262666	-0.057930049	0.619896262	-0.336607179	0.74010031
-1.092857156	-1.697120332	-1.184000049	-1.545263217	-1.568142731	-0.603470624	-0.446977502	-1.197842699	-1.501786817	-0.279460686	-2.998020796	-0.954809756	-0.500322766	-0.6448541	-0.307908216	-1.523165155	-1.143773961	-0.687372812	-1.092857156	0.402250065	-0.078412413	-1.143773961	0.43197323
0.286550499	0.126347925	0.202310601	-1.591873889	-1.368372038	-0.010217413	-0.258273739	0.140092436	0.462083086	1.726602201	-1.545263217	-0.944119285	-0.872103029	0.251237576	2.249880663	0.492617885	0.785662535	-0.446977502	0.293654744	-1.33442315	-0.976525035	0.380190046	0.794970891
2.104600628	-0.209267873	-2.171527717	2.249880663	-0.713488578	-0.976525035	-1.757666049	-2.345104662	-1.523165155	-2.045954276	0.587206217	-0.933535639	-1.080563549	1.726602201	2.468001988	2.998020796	-2.998020796	-0.078412413	-1.170380633	0.696025208	0.794970891	0.265322712	-0.547203211
-0.628171949	-1.286210621	0.057930049	0.500322766	0.237202109	-0.071581727	0.882109877	1.385954264	-0.265322712	-0.300773842	2.345104662	-0.923055543	0.446977502	0.286550499	-0.293654744	0.112627241	-0.74010031	0.112627241	-0.044289159	1.403975696	-0.044289159	-0.7490877	0.064754379
-0.037471962	-1.385954264	-0.670220259	-0.293654744	-1.616536998	-0.508057465	-1.286210621	-0.842592259	-0.244213829	-0.51582268	1.068431117	1.270787244	-1.021399468	-1.009990169	-0.037471962	-0.83291742	0.293654744	0.167663737	0.439462999	1.080563549	-0.965610478	-1.255660378	-1.240815502
-1.862731867	-0.500322766	1.48107362	-0.322224522	-0.776421761	0.439462999	-0.112627241	-0.010217413	0.394875486	-0.265322712	0.555132042	1.318010897	-0.057930049	-0.923055543	0.767246816	-0.767246816	0.160759774	-1.255660378	0.539308633	0.678771572	-0.954809756	-1.286210621	-0.484942137
-1.270787244	-0.329407333	0.43197323	0.603470624	-0.112627241	-1.105318189	0.315058297	0.704730028	-1.197842699	-0.307908216	0.409646587	-0.064754379	-1.523165155	-1.422465003	-1.441453795	-0.446977502	-0.126347925	-1.240815502	0.195363108	-0.492617885	-0.944119285	1.105318189	-1.226239142
-0.146974467	-0.174575701	-0.45451733	0.563095926	-0.785662535	-0.417065588	1.301946185	1.726602201	-0.653262666	-0.365586148	1.226239142	-0.293654744	1.056453949	0.329407333	-2.045954276	0.563095926	0.064754379	-0.387522319	0.892205847	-0.223213218	0.678771572	-0.112627241	-0.477294855
-0.044289159	-0.057930049	0.146974467	0.394875486	1.790524917	1.825439172	1.33442315	1.044626445	-0.112627241	2.045954276	0.105775004	0.933535639	-0.112627241	0.044289159	0.439462999	1.33442315	1.301946185	-1.226239142	1.385954264	-0.531447525	-0.933535639	2.998020796	1.33442315
-0.003405752	-1.080563549	-0.477294855	-0.209267873	-1.993601218	1.301946185	-0.105775004	1.270787244	1.697120332	0.6448541	-2.171527717	-0.91267586	-0.202310601	0.595318735	0.7490877	1.669043821	-0.804348643	-0.010217413	1.105318189	-0.636490883	-0.923055543	-2.104600628	-1.211918765
-0.563095926	-1.862731867	-1.501786817	0.7490877	-0.286550499	-1.270787244	0.146974467	-1.117953259	-1.642224543	-1.697120332	0.767246816	-0.902393588	0.237202109	0.078412413	-1.184000049	1.080563549	-1.825439172	0.188425032	0.078412413	1.170380633	-0.91267586	0.6448541	-1.197842699
1.270787244	1.240815502	0.307908216	2.468001988	-0.83291742	0.098927729	1.993601218	0.731172307	0.872103029	1.143773961	1.255660378	0.181496015	1.862731867	1.184000049	-0.112627241	-0.372878156	0.661717677	-0.017029548	0.365586148	-1.226239142	-0.119484771	1.825439172	0.872103029
1.044626445	1.211918765	-1.669043821	0.547203211	0.057930049	0.380190046	1.862731867	-0.83291742	1.568142731	-0.35105981	1.240815502	1.105318189	-1.591873889	1.501786817	1.946202375	2.645701413	0.713488578	0.010217413	0.315058297	1.105318189	-0.202310601	1.301946185	0.394875486
1.48107362	2.645701413	1.33442315	1.501786817	0.823319923	1.862731867	1.286210621	2.171527717	-0.531447525	2.645701413	0.704730028	1.422465003	-1.902810954	0.209267873	0.017029548	-0.531447525	2.171527717	-0.611662814	1.092857156	0.687372812	0.307908216	-0.365586148	1.255660378
-1.902810954	-1.33442315	0.209267873	0.119484771	-1.946202375	1.044626445	-0.767246816	0.153863466	0.365586148	-0.892205847	-1.48107362	-0.892205847	-1.48107362	-1.068431117	-0.785662535	-0.611662814	-0.7490877	-1.211918765	0.265322712	-1.105318189	-0.902393588	-0.954809756	-1.184000049
0.687372812	0.023842473	1.080563549	-0.279460686	0.852346618	2.171527717	1.697120332	0.587206217	2.645701413	0.794970891	0.085246759	-0.882109877	0.776421761	1.143773961	2.345104662	1.441453795	1.255660378	-0.469675385	-0.424507616	0.030656506	-0.892205847	1.726602201	1.403975696
0.794970891	-0.105775004	-0.195363108	0.417065588	-0.767246816	-0.500322766	0.358313528	-0.188425032	0.882109877	1.170380633	0.804348643	-0.329407333	2.645701413	1.545263217	1.156974916	-0.523619123	1.318010897	1.48107362	-0.91267586	2.468001988	-0.882109877	0.492617885	0.329407333
0.704730028	0.813797671	0.112627241	1.130769373	-1.790524917	0.119484771	0.188425032	0.862182757	0.424507616	1.642224543	0.892205847	0.539308633	1.757666049	0.372878156	1.501786817	-0.696025208	1.669043821	0.933535639	-0.45451733	1.862731867	-0.872103029	-0.944119285	0.704730028
0.023842473	-2.171527717	0.976525035	1.170380633	-0.923055543	-0.902393588	2.998020796	1.211918765	2.345104662	1.368372038	1.351202935	-0.872103029	1.441453795	1.286210621	0.923055543	-0.603470624	1.080563549	0.030656506	2.998020796	0.037471962	-0.862182757	1.044626445	0.358313528
0.74010031	-0.230202032	-0.251237576	1.790524917	-0.387522319	0.133217035	0.244213829	0.202310601	0.343824517	1.270787244	-1.130769373	-0.862182757	0.987557182	0.279460686	0.965610478	0.51582268	-0.223213218	0.603470624	-0.508057465	0.882109877	-0.852346618	0.954809756	0.446977502
0.823319923	-0.307908216	-0.085246759	0.767246816	0.358313528	0.872103029	0.603470624	0.017029548	1.318010897	0.251237576	1.993601218	-0.852346618	1.523165155	0.547203211	1.48107362	1.568142731	0.902393588	0.767246816	0.279460686	2.249880663	1.021399468	0.696025208	-0.500322766
0.071581727	-0.987557182	-0.555132042	-1.697120332	0.446977502	-1.697120332	-1.697120332	-0.105775004	-2.045954276	-1.080563549	-1.044626445	-0.842592259	1.460977052	0.579132162	-0.523619123	-0.09208509	-1.568142731	-0.628171949	0.343824517	0.017029548	0.293654744	-0.862182757	-0.424507616
0.195363108	-0.078412413	-0.91267586	0.085246759	0.372878156	-0.216235289	-1.009990169	-1.523165155	-0.119484771	-0.555132042	-0.944119285	0.687372812	-1.170380633	1.032943298	0.380190046	-1.197842699	0.636490883	0.078412413	0.722302208	1.351202935	-0.343824517	-0.237202109	-1.170380633
1.032943298	-0.7490877	-1.009990169	0.293654744	-0.636490883	-1.790524917	-0.661717677	-0.343824517	-2.345104662	-1.240815502	2.171527717	-0.83291742	1.301946185	0.704730028	0.611662814	-0.539308633	-0.595318735	0.539308633	-1.286210621	0.45451733	-0.842592259	-0.998710851	-1.156974916
