GRMZM2G132577	GRMZM2G700683	GRMZM2G106479	GRMZM2G136765	GRMZM2G409343	GRMZM5G852338	GRMZM2G170628	GRMZM2G170632	GRMZM2G116083	GRMZM2G013448	GRMZM5G851965	GRMZM2G012966	GRMZM2G165428	AC196426.3_FG007	GRMZM2G096655	GRMZM2G395771	GRMZM2G096764	GRMZM2G050553	GRMZM2G027333
-1.902810954	0.023842473	-0.017029548	1.501786817	-0.071581727	-0.064754379	0.628171949	-1.044626445	0.336607179	-0.216235289	-1.318010897	0.45451733	0.804348643	1.501786817	-0.336607179	1.48107362	0.223213218	0.202310601	-0.595318735
-1.156974916	0.098927729	-0.713488578	0.300773842	-0.167663737	0.051108415	-0.7490877	-1.255660378	-0.057930049	0.704730028	-0.322224522	-0.45451733	0.446977502	-0.74010031	-0.181496015	1.197842699	1.726602201	0.446977502	-0.329407333
1.130769373	-0.785662535	-0.74010031	-1.044626445	-1.993601218	-0.944119285	0.112627241	0.105775004	2.645701413	1.056453949	0.611662814	-2.468001988	-0.462083086	-1.726602201	0.105775004	-0.687372812	-1.616536998	0.611662814	-0.547203211
0.258273739	0.813797671	-0.223213218	1.460977052	-0.223213218	-0.587206217	0.146974467	0.954809756	0.696025208	-1.056453949	0.112627241	0.146974467	0.785662535	1.021399468	-1.946202375	0.804348643	-1.105318189	0.003405752	-0.293654744
1.226239142	1.790524917	0.286550499	-0.387522319	-0.603470624	-0.882109877	-0.017029548	1.092857156	0.044289159	0.794970891	-1.301946185	0.167663737	-1.697120332	0.862182757	1.946202375	0.882109877	1.568142731	0.722302208	0.998710851
-1.211918765	1.403975696	0.74010031	0.74010031	-1.318010897	-0.862182757	0.202310601	-0.258273739	0.216235289	-1.591873889	0.265322712	0.286550499	0.852346618	-0.91267586	-0.923055543	0.329407333	-2.468001988	-0.358313528	-0.336607179
-0.872103029	-0.83291742	-0.265322712	0.484942137	-2.045954276	-2.998020796	1.255660378	-1.197842699	0.071581727	-0.595318735	-0.167663737	-0.862182757	-0.579132162	0.146974467	-1.105318189	-1.568142731	0.603470624	-0.484942137	0.603470624
-1.286210621	0.174575701	-0.619896262	-0.7490877	-0.126347925	0.003405752	0.462083086	0.636490883	0.051108415	-1.501786817	-1.286210621	-0.508057465	1.211918765	-0.307908216	-0.579132162	1.009990169	-1.368372038	-0.188425032	0.653262666
-0.279460686	-0.140092436	-0.09208509	1.616536998	1.211918765	0.987557182	0.272384894	-0.704730028	0.758136008	-1.184000049	0.484942137	0.293654744	1.286210621	-0.933535639	-1.056453949	-1.545263217	-1.757666049	-1.545263217	-0.484942137
1.385954264	-1.422465003	-2.104600628	-2.645701413	-1.642224543	-0.976525035	-0.174575701	-2.998020796	1.993601218	1.184000049	0.057930049	-0.322224522	1.501786817	-2.468001988	2.171527717	-0.670220259	-2.045954276	-0.923055543	2.998020796
0.030656506	0.508057465	-2.045954276	0.064754379	0.387522319	-0.293654744	-1.032943298	-0.767246816	-1.092857156	1.790524917	-0.265322712	-0.251237576	1.105318189	-0.862182757	0.017029548	0.477294855	-1.318010897	0.35105981	0.872103029
-0.35105981	-0.628171949	-1.170380633	0.446977502	0.500322766	0.794970891	-0.380190046	0.307908216	-0.35105981	0.776421761	0.051108415	-0.174575701	-0.153863466	0.758136008	-0.387522319	0.611662814	-0.813797671	1.441453795	-0.882109877
-0.258273739	1.441453795	-1.105318189	-1.368372038	0.91267586	0.293654744	-0.078412413	1.068431117	-0.372878156	0.09208509	-1.270787244	1.240815502	1.441453795	0.153863466	0.424507616	0.902393588	0.003405752	1.286210621	-0.462083086
1.044626445	-1.616536998	0.713488578	-0.933535639	-0.272384894	1.197842699	0.539308633	1.301946185	-0.023842473	0.923055543	0.539308633	0.119484771	-0.167663737	-1.270787244	1.170380633	-1.523165155	0.6448541	0.484942137	-0.216235289
0.933535639	-0.976525035	-0.611662814	1.056453949	0.071581727	-0.044289159	1.184000049	0.343824517	0.51582268	1.092857156	0.230202032	-0.293654744	-1.056453949	0.43197323	0.402250065	0.300773842	-1.523165155	0.372878156	-1.184000049
-0.587206217	-0.523619123	-0.954809756	-0.09208509	-0.776421761	-0.35105981	0.923055543	0.195363108	0.307908216	-1.021399468	-1.240815502	0.508057465	0.731172307	1.056453949	-0.462083086	0.492617885	0.202310601	1.117953259	0.112627241
0.307908216	2.045954276	0.987557182	-1.009990169	1.862731867	1.270787244	0.216235289	0.611662814	1.351202935	0.823319923	-0.202310601	-1.032943298	-0.43197323	-0.140092436	0.872103029	0.628171949	1.080563549	1.946202375	1.130769373
2.345104662	-0.153863466	-1.946202375	0.477294855	-0.372878156	-0.595318735	-0.202310601	-1.523165155	0.563095926	0.954809756	-1.226239142	-0.892205847	-0.636490883	-0.998710851	-1.726602201	0.181496015	-0.469675385	-1.48107362	0.696025208
-0.336607179	-1.757666049	-0.661717677	-0.044289159	-0.954809756	-0.402250065	0.300773842	-1.226239142	1.197842699	0.105775004	-1.211918765	-0.424507616	-0.188425032	-0.944119285	-0.587206217	0.078412413	-1.255660378	0.044289159	-0.010217413
0.112627241	0.579132162	-0.272384894	-1.726602201	0.477294855	0.174575701	-1.790524917	-0.358313528	-1.318010897	-0.140092436	-0.358313528	-0.336607179	1.301946185	0.636490883	-0.105775004	0.653262666	-1.211918765	0.74010031	-0.492617885
-0.628171949	0.43197323	1.501786817	-0.852346618	0.35105981	-0.307908216	-1.757666049	-0.003405752	-0.555132042	-1.48107362	0.085246759	-2.249880663	-1.642224543	-0.563095926	-2.645701413	-0.523619123	-1.460977052	-1.130769373	0.35105981
2.468001988	-0.469675385	-1.757666049	1.642224543	-2.998020796	0.417065588	-1.726602201	-0.023842473	-2.645701413	-1.092857156	-0.064754379	-2.998020796	-0.731172307	-0.628171949	-2.345104662	-1.501786817	0.424507616	0.731172307	-1.862731867
0.731172307	0.279460686	-0.987557182	1.270787244	-0.09208509	0.74010031	0.446977502	-1.240815502	0.272384894	0.167663737	-1.197842699	-1.545263217	-1.726602201	0.619896262	-1.825439172	0.126347925	0.380190046	-0.387522319	0.071581727
0.804348643	0.322224522	0.462083086	0.315058297	0.469675385	0.7490877	-1.697120332	-0.872103029	0.794970891	0.603470624	-1.170380633	-0.105775004	2.249880663	-0.126347925	0.023842473	-0.105775004	0.307908216	-0.251237576	0.216235289
-0.7490877	0.439462999	0.43197323	-1.385954264	0.579132162	-0.492617885	-1.669043821	0.003405752	-1.226239142	-1.568142731	-0.251237576	-1.993601218	0.167663737	-1.170380633	-2.045954276	0.044289159	-0.209267873	-1.240815502	-1.790524917
1.993601218	-1.669043821	-0.923055543	-0.813797671	-0.933535639	1.642224543	2.104600628	-0.944119285	0.653262666	1.501786817	-1.156974916	-0.167663737	1.270787244	-1.825439172	0.146974467	-0.044289159	-0.064754379	-1.143773961	0.439462999
-0.098927729	1.460977052	-0.300773842	-0.446977502	0.619896262	0.892205847	0.579132162	-0.300773842	0.954809756	0.272384894	-0.09208509	-0.286550499	1.092857156	1.032943298	0.380190046	0.446977502	0.661717677	0.595318735	0.892205847
-0.687372812	-1.170380633	-0.439462999	0.813797671	-1.726602201	-1.184000049	-1.255660378	-0.619896262	1.130769373	1.368372038	-1.143773961	-0.923055543	-1.441453795	-0.767246816	-1.993601218	0.713488578	0.037471962	-1.197842699	-0.954809756
-1.117953259	1.009990169	0.842592259	-0.785662535	0.823319923	1.240815502	-0.181496015	-1.545263217	-1.044626445	-1.993601218	0.409646587	-1.669043821	-1.270787244	-1.156974916	0.174575701	-1.48107362	-1.403975696	0.133217035	2.468001988
-1.697120332	0.336607179	1.616536998	-0.071581727	-0.83291742	-0.872103029	-1.642224543	0.670220259	0.010217413	-0.661717677	0.105775004	-1.790524917	-2.345104662	-0.244213829	0.223213218	0.619896262	0.611662814	-0.882109877	-1.902810954
0.7490877	0.258273739	-0.003405752	-0.477294855	0.380190046	-1.044626445	-0.209267873	-0.776421761	-0.017029548	-2.345104662	-1.130769373	-1.009990169	0.91267586	-0.492617885	0.785662535	-0.678771572	-1.170380633	-2.998020796	-2.345104662
0.785662535	-1.056453949	-1.318010897	0.713488578	0.146974467	-0.776421761	0.167663737	-1.130769373	0.064754379	0.571095686	-1.117953259	0.954809756	0.500322766	0.023842473	0.587206217	-0.085246759	-0.51582268	-0.611662814	0.064754379
0.265322712	-1.117953259	1.130769373	1.825439172	0.279460686	0.286550499	1.403975696	0.202310601	-0.944119285	-0.315058297	0.237202109	-0.439462999	-1.068431117	1.403975696	-1.790524917	0.842592259	1.130769373	-0.794970891	-1.255660378
0.704730028	-2.645701413	-1.460977052	-1.669043821	-1.368372038	-1.422465003	0.484942137	-2.645701413	0.160759774	1.156974916	-1.092857156	0.758136008	1.726602201	-2.345104662	1.523165155	-0.508057465	-2.998020796	-1.460977052	2.045954276
1.009990169	1.523165155	0.071581727	-1.068431117	2.171527717	1.697120332	-0.358313528	-0.439462999	1.080563549	1.993601218	-0.372878156	-0.653262666	0.258273739	0.51582268	1.143773961	0.051108415	2.104600628	2.345104662	-0.74010031
-2.171527717	-0.571095686	-0.547203211	1.105318189	-0.976525035	-1.501786817	2.998020796	-0.484942137	-0.293654744	-0.687372812	-1.080563549	-1.056453949	0.508057465	-0.085246759	1.616536998	-0.188425032	-1.197842699	-0.394875486	0.380190046
-1.368372038	-0.209267873	0.595318735	-0.661717677	0.372878156	0.209267873	-1.226239142	0.133217035	0.704730028	0.030656506	-1.068431117	-0.078412413	-0.286550499	-0.223213218	-0.74010031	-0.023842473	-1.044626445	-0.293654744	0.146974467
0.477294855	0.923055543	0.523619123	0.547203211	1.170380633	1.862731867	-0.387522319	0.852346618	0.133217035	0.307908216	1.33442315	1.130769373	0.365586148	2.249880663	-0.223213218	0.976525035	0.892205847	-0.140092436	0.484942137
-0.595318735	-0.7490877	0.758136008	1.170380633	-0.417065588	-0.579132162	0.209267873	-1.301946185	-1.211918765	-0.146974467	-1.032943298	1.790524917	0.188425032	-0.696025208	1.902810954	-1.422465003	-0.358313528	-0.126347925	1.862731867
-0.45451733	1.825439172	-0.286550499	-0.35105981	0.547203211	-0.329407333	1.197842699	0.902393588	2.171527717	-2.645701413	-1.021399468	0.230202032	2.645701413	-0.078412413	-0.45451733	-0.380190046	-0.794970891	1.211918765	0.424507616
0.892205847	-0.417065588	-1.993601218	-0.439462999	1.068431117	1.170380633	1.669043821	0.174575701	2.249880663	1.902810954	-0.112627241	0.579132162	-0.057930049	-0.315058297	2.345104662	0.188425032	0.563095926	2.104600628	1.318010897
-1.757666049	-1.403975696	-1.032943298	-0.010217413	0.794970891	-0.713488578	0.571095686	-1.385954264	-1.422465003	-1.270787244	-0.195363108	-1.460977052	-0.064754379	-1.056453949	-0.439462999	-1.403975696	-0.336607179	-1.697120332	0.394875486
1.757666049	1.318010897	-1.669043821	0.160759774	-0.587206217	0.813797671	1.545263217	0.892205847	2.345104662	0.862182757	0.862182757	0.933535639	-0.272384894	1.197842699	0.237202109	-1.385954264	1.270787244	1.068431117	0.336607179
-0.402250065	-0.380190046	-0.202310601	-0.057930049	0.010217413	0.722302208	0.823319923	1.184000049	1.501786817	1.117953259	-0.998710851	-0.300773842	-0.258273739	1.642224543	0.813797671	1.068431117	-1.33442315	1.523165155	-0.030656506
-0.804348643	0.358313528	-0.140092436	0.500322766	-0.923055543	-0.523619123	-0.500322766	0.923055543	1.318010897	0.365586148	-0.987557182	0.862182757	0.216235289	2.998020796	0.446977502	0.51582268	0.230202032	0.619896262	0.237202109
-1.946202375	1.757666049	-0.216235289	-1.021399468	-0.265322712	0.071581727	-0.954809756	-0.6448541	0.098927729	0.085246759	1.642224543	0.057930049	1.568142731	1.170380633	0.976525035	-0.462083086	1.301946185	0.023842473	-0.446977502
0.244213829	0.842592259	-0.023842473	2.345104662	1.902810954	1.33442315	0.43197323	1.697120332	1.902810954	0.6448541	-0.976525035	1.726602201	0.153863466	1.862731867	0.696025208	0.372878156	1.616536998	0.954809756	1.301946185
-0.329407333	2.345104662	1.48107362	0.265322712	0.424507616	0.195363108	-0.804348643	0.813797671	1.032943298	-1.226239142	-0.965610478	-1.591873889	-1.616536998	-0.174575701	1.318010897	0.09208509	1.105318189	1.568142731	1.197842699
1.441453795	-1.441453795	1.184000049	1.032943298	-1.385954264	-2.249880663	2.045954276	-0.500322766	0.126347925	0.678771572	-0.954809756	-1.501786817	0.653262666	1.422465003	0.307908216	1.184000049	0.417065588	-0.944119285	-0.469675385
1.523165155	-0.758136008	-0.322224522	-0.003405752	-1.757666049	-0.767246816	1.48107362	0.181496015	0.83291742	0.619896262	1.501786817	0.687372812	-0.146974467	-1.403975696	1.697120332	-0.315058297	1.946202375	1.757666049	1.009990169
0.998710851	0.343824517	-2.645701413	0.258273739	-0.195363108	0.484942137	-0.119484771	-0.563095926	-0.237202109	1.044626445	0.153863466	-0.603470624	1.032943298	1.697120332	-0.195363108	0.813797671	-1.068431117	0.852346618	-0.539308633
-0.976525035	0.555132042	-0.704730028	-1.197842699	-0.057930049	0.372878156	0.35105981	0.365586148	-0.508057465	-0.469675385	-0.944119285	-0.628171949	0.813797671	-0.044289159	0.823319923	0.43197323	0.030656506	1.240815502	1.240815502
1.080563549	-1.021399468	-0.842592259	-0.944119285	-1.946202375	-1.790524917	-1.591873889	1.385954264	1.825439172	0.944119285	1.616536998	-0.492617885	-1.368372038	1.351202935	1.240815502	0.6448541	1.056453949	0.237202109	-1.545263217
-0.758136008	1.946202375	0.279460686	1.862731867	-0.794970891	-0.315058297	1.143773961	2.468001988	0.670220259	-0.6448541	-0.933535639	-0.402250065	-1.385954264	1.255660378	-0.244213829	1.286210621	1.523165155	0.409646587	0.636490883
0.336607179	-0.010217413	1.156974916	2.045954276	0.417065588	-0.085246759	-1.568142731	-0.030656506	-0.954809756	-1.385954264	0.670220259	1.143773961	-0.661717677	0.126347925	-1.286210621	0.547203211	-0.628171949	-0.030656506	-0.794970891
-0.704730028	0.071581727	-0.167663737	0.336607179	-0.987557182	-0.051108415	-1.270787244	1.105318189	-0.167663737	0.547203211	0.017029548	1.697120332	-0.244213829	0.085246759	0.965610478	-0.6448541	1.032943298	0.91267586	-0.7490877
-1.009990169	0.202310601	-0.195363108	-1.080563549	0.603470624	0.523619123	1.523165155	-0.469675385	0.579132162	-0.417065588	0.492617885	-1.385954264	1.130769373	0.579132162	0.244213829	0.563095926	-0.687372812	0.424507616	-0.209267873
-0.547203211	-0.563095926	-1.197842699	0.902393588	0.365586148	0.010217413	-0.965610478	-2.045954276	0.484942137	-0.713488578	0.704730028	0.804348643	0.547203211	-0.758136008	-0.571095686	-0.017029548	-0.251237576	-0.010217413	-0.322224522
0.587206217	-1.255660378	-0.603470624	0.09208509	-1.591873889	-1.286210621	-0.767246816	0.188425032	1.48107362	1.270787244	2.045954276	0.003405752	-0.293654744	-0.45451733	0.044289159	0.293654744	0.336607179	0.758136008	0.307908216
0.531447525	-0.286550499	-1.825439172	1.441453795	-1.33442315	-1.255660378	-1.130769373	1.33442315	0.037471962	0.343824517	0.09208509	-1.105318189	-1.021399468	-0.003405752	0.595318735	-0.174575701	2.045954276	0.365586148	0.767246816
-0.923055543	0.563095926	0.628171949	0.523619123	0.126347925	-0.071581727	-0.998710851	-0.343824517	0.078412413	-0.45451733	-0.43197323	1.862731867	1.48107362	1.240815502	0.372878156	-0.153863466	1.501786817	1.33442315	0.119484771
1.301946185	1.240815502	0.315058297	-0.882109877	0.439462999	0.030656506	1.422465003	0.023842473	0.852346618	0.767246816	0.469675385	-0.823319923	-0.555132042	1.385954264	0.112627241	0.387522319	0.7490877	-0.064754379	-0.085246759
1.642224543	-1.48107362	1.080563549	0.167663737	-0.813797671	-0.7490877	-0.057930049	1.642224543	0.587206217	-0.133217035	-0.923055543	-0.611662814	0.160759774	0.112627241	0.531447525	0.216235289	-0.508057465	-0.852346618	-1.009990169
1.021399468	0.078412413	0.555132042	2.249880663	-1.044626445	-0.998710851	-1.117953259	-0.119484771	-1.255660378	0.45451733	0.272384894	-1.441453795	-1.301946185	1.825439172	1.501786817	0.322224522	2.998020796	1.697120332	-0.776421761
-1.441453795	2.171527717	0.188425032	-0.45451733	1.197842699	0.469675385	1.591873889	-0.380190046	-0.539308633	-0.653262666	0.071581727	-0.417065588	0.933535639	-0.43197323	-0.037471962	0.987557182	-0.174575701	0.174575701	-0.902393588
0.523619123	-0.446977502	1.068431117	1.790524917	-0.713488578	-1.117953259	0.767246816	1.211918765	-0.477294855	-0.174575701	-0.91267586	-0.794970891	-0.954809756	0.872103029	-1.080563549	-0.409646587	-1.726602201	-0.696025208	0.126347925
2.249880663	1.726602201	-0.823319923	0.636490883	0.731172307	1.286210621	-0.661717677	1.48107362	1.642224543	1.591873889	-0.902393588	1.616536998	0.872103029	0.678771572	1.591873889	1.156974916	1.993601218	2.645701413	0.6448541
-0.722302208	-0.085246759	-1.301946185	-0.758136008	-1.080563549	-1.48107362	0.678771572	-0.188425032	-0.469675385	-0.678771572	-0.892205847	-0.713488578	-0.872103029	0.923055543	-0.394875486	-0.223213218	-0.987557182	-0.160759774	1.642224543
0.153863466	-0.636490883	0.785662535	-1.255660378	-1.197842699	1.021399468	-0.944119285	0.409646587	-0.636490883	0.661717677	0.661717677	-0.882109877	-0.696025208	-1.441453795	0.998710851	-0.804348643	-0.531447525	1.092857156	0.417065588
-0.531447525	-2.468001988	-0.387522319	2.468001988	-1.697120332	-2.645701413	-0.539308633	-1.790524917	-0.713488578	-0.365586148	-0.244213829	-1.616536998	-1.403975696	0.174575701	-2.468001988	-0.195363108	-0.696025208	-1.825439172	-1.568142731
-0.167663737	-0.500322766	-2.468001988	-0.343824517	-0.181496015	0.446977502	-0.439462999	-1.368372038	-0.587206217	-0.209267873	-0.882109877	-1.697120332	-0.842592259	-0.010217413	0.394875486	0.439462999	-2.104600628	0.417065588	-0.571095686
-0.307908216	1.616536998	0.230202032	-0.892205847	0.167663737	0.45451733	0.417065588	0.976525035	1.862731867	-0.387522319	-0.872103029	-0.852346618	0.372878156	1.523165155	0.272384894	-0.358313528	-1.143773961	0.188425032	0.085246759
0.43197323	-0.965610478	0.51582268	-1.422465003	0.223213218	0.678771572	-0.251237576	2.045954276	0.439462999	1.385954264	-0.862182757	0.251237576	-0.619896262	0.057930049	0.300773842	-0.492617885	0.987557182	0.923055543	-0.477294855
-0.380190046	-1.156974916	-0.477294855	-0.358313528	-0.343824517	0.105775004	1.902810954	0.237202109	-0.112627241	0.892205847	-0.852346618	1.460977052	0.037471962	-1.105318189	1.568142731	-1.368372038	1.240815502	1.48107362	-2.468001988
0.842592259	-1.697120332	-0.133217035	-1.301946185	1.441453795	0.611662814	1.301946185	0.279460686	-0.119484771	-0.91267586	0.202310601	-1.240815502	-1.156974916	1.211918765	-0.987557182	0.508057465	-1.286210621	-1.021399468	1.056453949
1.902810954	-0.611662814	-0.462083086	0.670220259	0.133217035	0.343824517	1.441453795	0.272384894	-0.402250065	1.697120332	1.545263217	0.307908216	-0.611662814	0.409646587	0.188425032	0.402250065	0.492617885	-0.037471962	0.329407333
0.500322766	0.030656506	0.35105981	0.078412413	1.48107362	0.43197323	0.286550499	-0.35105981	-1.993601218	0.462083086	-0.409646587	1.092857156	1.385954264	0.469675385	0.057930049	1.545263217	-0.402250065	0.258273739	0.563095926
0.653262666	1.117953259	1.825439172	0.571095686	1.757666049	0.336607179	0.933535639	0.085246759	-1.790524917	0.372878156	1.825439172	-0.188425032	-1.351202935	0.954809756	0.469675385	0.209267873	0.696025208	-0.258273739	1.080563549
-2.645701413	-0.188425032	1.946202375	0.343824517	-0.394875486	0.153863466	0.653262666	0.265322712	0.6448541	-0.394875486	0.044289159	-0.976525035	-0.804348643	0.265322712	-0.402250065	-0.051108415	-0.258273739	-0.286550499	-0.842592259
-1.33442315	-0.300773842	0.329407333	-0.181496015	-0.293654744	1.757666049	1.270787244	-0.923055543	0.223213218	1.226239142	-0.842592259	0.704730028	0.539308633	-0.071581727	-0.823319923	2.645701413	0.372878156	-0.402250065	1.422465003
1.143773961	-0.555132042	-0.469675385	0.105775004	-0.402250065	-0.202310601	0.813797671	-0.085246759	-1.501786817	1.825439172	1.105318189	0.365586148	-0.492617885	0.539308633	1.009990169	-0.394875486	0.902393588	-0.547203211	-0.251237576
0.678771572	0.998710851	0.767246816	0.293654744	0.758136008	0.539308633	0.409646587	0.477294855	-0.322224522	-0.223213218	1.301946185	0.670220259	-0.017029548	0.933535639	-0.611662814	-0.603470624	1.545263217	0.965610478	-0.105775004
-0.571095686	1.385954264	-0.126347925	0.696025208	0.300773842	-0.462083086	-1.240815502	0.358313528	0.43197323	-1.044626445	0.322224522	0.794970891	1.902810954	-0.209267873	-1.523165155	-1.351202935	-0.293654744	0.265322712	-0.813797671
-0.83291742	1.032943298	-0.064754379	-0.112627241	-0.823319923	-1.156974916	1.032943298	-0.195363108	-0.687372812	0.010217413	-0.83291742	-0.523619123	0.531447525	-0.539308633	1.117953259	0.272384894	-1.156974916	1.056453949	-0.45451733
-0.74010031	0.003405752	1.044626445	0.394875486	-0.329407333	1.044626445	0.758136008	0.563095926	0.35105981	0.687372812	0.35105981	1.211918765	0.057930049	1.068431117	0.417065588	0.722302208	0.477294855	-0.209267873	-0.174575701
-0.469675385	-0.862182757	-0.7490877	-0.462083086	-1.255660378	-0.45451733	-0.823319923	-0.628171949	-0.153863466	-0.098927729	-0.343824517	-0.202310601	-1.105318189	-1.993601218	1.757666049	-0.230202032	-1.422465003	-1.862731867	-0.933535639
0.044289159	0.636490883	1.092857156	1.044626445	1.642224543	1.226239142	1.170380633	-0.126347925	-2.468001988	-0.767246816	1.48107362	0.402250065	-0.409646587	-0.409646587	0.439462999	-1.33442315	-0.112627241	-0.965610478	-1.697120332
-0.105775004	-1.568142731	0.579132162	-1.130769373	0.595318735	0.098927729	-0.237202109	-1.080563549	-0.83291742	0.315058297	0.329407333	-0.153863466	-0.174575701	0.188425032	-2.104600628	-0.258273739	-0.43197323	-0.462083086	-0.160759774
0.394875486	-0.902393588	-1.009990169	-0.74010031	1.545263217	1.616536998	-0.704730028	0.619896262	0.195363108	0.322224522	1.697120332	0.923055543	-0.358313528	0.45451733	-1.170380633	-0.35105981	-0.603470624	-0.603470624	0.933535639
-0.439462999	0.394875486	-0.892205847	-0.872103029	0.484942137	-0.216235289	1.044626445	-0.307908216	-0.188425032	0.813797671	-0.813797671	0.619896262	0.315058297	0.387522319	-0.619896262	-0.078412413	-0.872103029	0.704730028	-1.117953259
0.539308633	-0.823319923	-0.776421761	-0.037471962	-0.085246759	0.872103029	0.944119285	1.902810954	0.547203211	2.171527717	1.226239142	1.422465003	0.146974467	0.731172307	-0.424507616	-0.112627241	0.237202109	-0.133217035	0.462083086
-1.056453949	1.092857156	0.484942137	-0.776421761	-0.785662535	0.902393588	0.358313528	1.825439172	0.74010031	0.119484771	1.591873889	1.545263217	1.523165155	-0.722302208	-0.555132042	-1.318010897	0.687372812	0.098927729	0.209267873
-1.301946185	0.794970891	0.300773842	-0.954809756	1.286210621	2.249880663	-0.813797671	1.080563549	-0.272384894	-0.064754379	1.403975696	1.021399468	1.056453949	-0.731172307	-0.539308633	-1.301946185	0.358313528	0.272384894	1.591873889
0.51582268	0.112627241	-1.33442315	-0.628171949	0.064754379	0.670220259	1.021399468	0.43197323	-1.056453949	-0.322224522	-0.804348643	1.056453949	0.492617885	0.237202109	-0.547203211	0.010217413	-0.462083086	0.713488578	-0.91267586
-0.823319923	-1.240815502	-0.83291742	0.322224522	-0.300773842	0.265322712	1.009990169	-0.044289159	-1.642224543	-0.336607179	0.133217035	0.098927729	-0.133217035	0.976525035	-1.197842699	0.469675385	-1.385954264	-0.45451733	-0.944119285
0.424507616	-0.74010031	-0.315058297	-0.300773842	-1.009990169	0.628171949	1.385954264	-0.579132162	-0.085246759	-0.492617885	-0.794970891	0.336607179	1.669043821	-1.368372038	0.358313528	-1.286210621	-1.501786817	0.547203211	-0.852346618
-0.044289159	-1.009990169	-0.670220259	-1.757666049	0.785662535	2.104600628	-0.611662814	-0.071581727	-1.240815502	0.202310601	0.023842473	0.469675385	0.998710851	-0.954809756	0.216235289	1.240815502	-0.713488578	0.181496015	0.322224522
-0.731172307	-0.547203211	-0.852346618	0.003405752	-1.403975696	0.279460686	0.998710851	-0.372878156	-0.547203211	-0.126347925	1.143773961	0.523619123	0.842592259	-1.669043821	-0.146974467	-0.286550499	-0.823319923	-0.785662535	0.902393588
-0.965610478	0.057930049	-0.293654744	-0.209267873	0.336607179	1.255660378	-0.35105981	-0.394875486	0.300773842	-1.523165155	0.776421761	1.301946185	0.882109877	-0.265322712	-0.678771572	-0.51582268	-0.387522319	-1.092857156	1.143773961
0.462083086	0.722302208	1.368372038	-1.117953259	-0.112627241	0.687372812	0.071581727	0.91267586	1.441453795	0.587206217	2.998020796	0.044289159	-0.030656506	-0.098927729	1.48107362	-0.531447525	0.409646587	0.636490883	0.258273739
0.010217413	-0.595318735	1.993601218	-0.678771572	0.044289159	0.307908216	0.603470624	0.300773842	-1.403975696	-0.195363108	-0.078412413	-0.394875486	-0.251237576	-0.153863466	0.133217035	-0.704730028	-0.119484771	-0.653262666	-0.603470624
-0.619896262	1.068431117	0.998710851	-0.862182757	0.462083086	0.402250065	-0.555132042	-0.661717677	-0.987557182	-0.823319923	1.946202375	0.500322766	-0.037471962	0.167663737	-1.044626445	-0.300773842	-0.078412413	-1.056453949	-0.071581727
-0.678771572	0.365586148	0.202310601	0.417065588	-0.315058297	0.044289159	-0.322224522	0.7490877	-0.417065588	-0.842592259	-0.785662535	0.195363108	1.068431117	1.301946185	-1.184000049	0.794970891	1.009990169	0.402250065	0.167663737
-1.616536998	-0.767246816	-0.424507616	1.301946185	-0.731172307	-1.825439172	-1.545263217	0.216235289	-1.441453795	-0.547203211	0.892205847	-0.842592259	0.071581727	-0.387522319	-0.140092436	-1.270787244	2.468001988	0.251237576	-0.531447525
0.119484771	0.469675385	0.195363108	-0.216235289	-0.286550499	-0.758136008	-0.112627241	0.098927729	-0.976525035	0.160759774	1.726602201	1.226239142	0.119484771	-0.09208509	-0.279460686	-1.255660378	-0.09208509	-0.713488578	-0.696025208
1.255660378	0.785662535	-1.117953259	-0.315058297	0.003405752	0.223213218	-0.852346618	0.767246816	1.790524917	-0.010217413	-0.776421761	-1.368372038	-0.933535639	1.48107362	0.071581727	0.251237576	-1.545263217	0.43197323	1.460977052
0.133217035	0.758136008	0.852346618	0.017029548	0.446977502	0.300773842	-1.056453949	0.628171949	-0.43197323	-0.965610478	0.813797671	0.140092436	0.704730028	0.508057465	-0.167663737	1.523165155	1.092857156	0.057930049	0.965610478
0.380190046	1.545263217	-0.508057465	0.037471962	0.523619123	-0.181496015	0.842592259	2.645701413	0.237202109	-0.030656506	0.758136008	0.372878156	0.140092436	2.468001988	-0.976525035	0.174575701	0.315058297	1.080563549	0.74010031
1.726602201	1.156974916	1.351202935	1.726602201	0.539308633	-0.258273739	-0.037471962	0.965610478	-0.071581727	1.318010897	1.902810954	1.156974916	0.523619123	1.669043821	0.83291742	2.468001988	0.83291742	0.653262666	0.571095686
1.184000049	0.91267586	-1.130769373	-0.555132042	1.240815502	1.591873889	0.372878156	0.678771572	-0.653262666	1.021399468	1.669043821	0.462083086	0.713488578	-0.030656506	-0.365586148	2.249880663	0.704730028	1.156974916	2.345104662
1.460977052	-0.484942137	-0.336607179	-0.687372812	-1.790524917	0.057930049	-1.501786817	-0.037471962	0.181496015	0.531447525	1.211918765	1.068431117	-1.48107362	-1.351202935	0.91267586	-0.098927729	0.133217035	-2.104600628	-0.862182757
0.563095926	0.976525035	0.017029548	0.057930049	-0.251237576	-0.286550499	0.892205847	1.862731867	-0.882109877	0.402250065	1.056453949	0.244213829	-0.209267873	2.645701413	-0.469675385	2.345104662	1.825439172	0.872103029	-0.387522319
